# log1.0 5.493061443340549
1.000000000000000048e-04,-3.641456977311914756e+00
1.010990990990990983e-02,8.966078753231280229e-01
2.011981981981982026e-02,1.696211972992471173e+00
3.012972972972973243e-02,1.956495681894819150e+00
4.013963963963964460e-02,2.089239193575634257e+00
5.014954954954955330e-02,2.543363265099738868e+00
6.015945945945946893e-02,2.727370319165041579e+00
7.016936936936937763e-02,3.053331692581624512e+00
8.017927927927928633e-02,2.848476707037718381e+00
9.018918918918919503e-02,3.124351486080898521e+00
1.001990990990991037e-01,3.464681588571415283e+00
1.102090090090090124e-01,3.172768882316475914e+00
1.202189189189189350e-01,3.358844949840453786e+00
1.302288288288288298e-01,3.641917110640096045e+00
1.402387387387387385e-01,3.788252546675455523e+00
1.502486486486486472e-01,3.621733892382508202e+00
1.602585585585585559e-01,3.827175596989574213e+00
1.702684684684684646e-01,3.572096216885859210e+00
1.802783783783783733e-01,3.806361779307195103e+00
1.902882882882882820e-01,4.115988359106087735e+00
2.002981981981981907e-01,3.641118409973053804e+00
2.103081081081080994e-01,3.766884066818877219e+00
2.203180180180180081e-01,3.626510687166319524e+00
2.303279279279279168e-01,4.180607375190811048e+00
2.403378378378378533e-01,4.088956031757407850e+00
2.503477477477477620e-01,4.162933718577330744e+00
2.603576576576576707e-01,4.454782012338073471e+00
2.703675675675675794e-01,4.341710202855228573e+00
2.803774774774774881e-01,4.358724749992427761e+00
2.903873873873873968e-01,3.907696093461359599e+00
3.003972972972973055e-01,4.771136872994419242e+00
3.104072072072072142e-01,4.239215772351582423e+00
3.204171171171171228e-01,4.308484372021065489e+00
3.304270270270270315e-01,4.240151271966706936e+00
3.404369369369369402e-01,4.360402651176579880e+00
3.504468468468468489e-01,4.584188342741310151e+00
3.604567567567567576e-01,4.477075566079889768e+00
3.704666666666666663e-01,4.294319195652793297e+00
3.804765765765765750e-01,4.485401959582723030e+00
3.904864864864864837e-01,4.535387544559908335e+00
4.004963963963963924e-01,4.600529671790649644e+00
4.105063063063063011e-01,4.581142207171855496e+00
4.205162162162162098e-01,4.748542984719488658e+00
4.305261261261261185e-01,4.448929126535759337e+00
4.405360360360360272e-01,4.552490525126416721e+00
4.505459459459459359e-01,4.730299832670376681e+00
4.605558558558558446e-01,4.705642777619761574e+00
4.705657657657657533e-01,4.725726502302524779e+00
4.805756756756757175e-01,4.369119636205114787e+00
4.905855855855856262e-01,5.119130493868857101e+00
5.005954954954955349e-01,4.750523317679999913e+00
5.106054054054054436e-01,4.783165213827546225e+00
5.206153153153153523e-01,4.941762813846867886e+00
5.306252252252252610e-01,4.506839152856419339e+00
5.406351351351351697e-01,4.543810626907596628e+00
5.506450450450450784e-01,4.951594819065168629e+00
5.606549549549549871e-01,5.016771337421183752e+00
5.706648648648648958e-01,4.594764676258403568e+00
5.806747747747748045e-01,4.948845265837285012e+00
5.906846846846847132e-01,5.022350548754857869e+00
6.006945945945946219e-01,4.349109900812702989e+00
6.107045045045045306e-01,5.248220227376620528e+00
6.207144144144144393e-01,4.818859415863890661e+00
6.307243243243243480e-01,5.280383839584003702e+00
6.407342342342342567e-01,5.367741122425264244e+00
6.507441441441441654e-01,4.885054679700755464e+00
6.607540540540540741e-01,4.623369604627751706e+00
6.707639639639639828e-01,5.069312100108964714e+00
6.807738738738738915e-01,5.519414588879183015e+00
6.907837837837838002e-01,4.831650126191920691e+00
7.007936936936937089e-01,5.366714800884976988e+00
7.108036036036036176e-01,5.461622089220193210e+00
7.208135135135135263e-01,4.370468642516891933e+00
7.308234234234234350e-01,5.303092293259965118e+00
7.408333333333333437e-01,5.573997835366163223e+00
7.508432432432432524e-01,5.349648739906056605e+00
7.608531531531531611e-01,5.237600523011264109e+00
7.708630630630630698e-01,4.997921219641334289e+00
7.808729729729729785e-01,4.983935375598131934e+00
7.908828828828828872e-01,5.443999454626773371e+00
8.008927927927927959e-01,5.330739991075535755e+00
8.109027027027027046e-01,5.267691664605760771e+00
8.209126126126126133e-01,5.347531087701061558e+00
8.309225225225225220e-01,5.298439617065471730e+00
8.409324324324324307e-01,5.072430815400127635e+00
8.509423423423423394e-01,5.392106002945290300e+00
8.609522522522522481e-01,5.475573467590095333e+00
8.709621621621621568e-01,5.421266572019487917e+00
8.809720720720720655e-01,5.682174571561744436e+00
8.909819819819819742e-01,5.822711741731558810e+00
9.009918918918918829e-01,5.482298836736385184e+00
9.110018018018017916e-01,5.292973020120057548e+00
9.210117117117117003e-01,5.699380977453839314e+00
9.310216216216216090e-01,5.467020819786893249e+00
9.410315315315315177e-01,5.653675959184124800e+00
9.510414414414414264e-01,5.605035745027700855e+00
9.610513513513514461e-01,5.362457998075290000e+00
9.710612612612613548e-01,5.314958504653144900e+00
9.810711711711712635e-01,5.849300563430794853e+00
9.910810810810811722e-01,5.309107279807564694e+00
1.001090990990991081e+00,5.594212978750741527e+00
1.011100900900900879e+00,5.414109643028161223e+00
1.021110810810810898e+00,5.635065982840757215e+00
1.031120720720720696e+00,5.561223161963400941e+00
1.041130630630630716e+00,6.172678031216030980e+00
1.051140540540540513e+00,5.520841398505751840e+00
1.061150450450450533e+00,5.360552635493715634e+00
1.071160360360360331e+00,5.353121980924190559e+00
1.081170270270270350e+00,5.728810167951085219e+00
1.091180180180180148e+00,5.728770898619309548e+00
1.101190090090090168e+00,5.307571096614374540e+00
1.111199999999999966e+00,5.220481172401674641e+00
1.121209909909909985e+00,5.257031865858992958e+00
1.131219819819819783e+00,5.803235632277728762e+00
1.141229729729729803e+00,5.595556745361195183e+00
1.151239639639639600e+00,5.742857387714037642e+00
1.161249549549549620e+00,6.265160337782344158e+00
1.171259459459459418e+00,6.037079571252129462e+00
1.181269369369369437e+00,5.539130782370504491e+00
1.191279279279279235e+00,5.828032737497547799e+00
1.201289189189189255e+00,5.926266646953207484e+00
1.211299099099099053e+00,5.390520299353189770e+00
1.221309009009009072e+00,5.782803244766597572e+00
1.231318918918918870e+00,5.808546804406327091e+00
1.241328828828828890e+00,5.549892501578018056e+00
1.251338738738738687e+00,6.102290460897933144e+00
1.261348648648648707e+00,5.797911082176176123e+00
1.271358558558558505e+00,5.817680306341393326e+00
1.281368468468468524e+00,5.491158152257402669e+00
1.291378378378378544e+00,5.496213339919917118e+00
1.301388288288288342e+00,6.041726208010015142e+00
1.311398198198198362e+00,5.435199682691091994e+00
1.321408108108108159e+00,5.825219598277938005e+00
1.331418018018018179e+00,5.880181711257240984e+00
1.341427927927927977e+00,5.918489419072029634e+00
1.351437837837837996e+00,5.586891476872479778e+00
1.361447747747747794e+00,5.440565100756326267e+00
1.371457657657657814e+00,5.208491990067322774e+00
1.381467567567567611e+00,5.465339455469470309e+00
1.391477477477477631e+00,5.621846711604035818e+00
1.401487387387387429e+00,5.866183999661913617e+00
1.411497297297297449e+00,5.506222662477190610e+00
1.421507207207207246e+00,5.698342291740922327e+00
