# ['log', 'sin'][1.0, 0.0] [1.0, 1.0, 0.0, 0.0]
1.000000000000000056e-01,-2.075322267448229674e+00
1.199199199199199317e-01,-2.154274734654294754e+00
1.398398398398398301e-01,-1.637258436508683523e+00
1.597597597597597563e-01,-1.715257097155343136e+00
1.796796796796796825e-01,-1.619089579322396499e+00
1.995995995995996086e-01,-1.412225040420472810e+00
2.195195195195195348e-01,-1.243107639867294223e+00
2.394394394394394332e-01,-1.261500256886266991e+00
2.593593593593593871e-01,-1.192744650997717315e+00
2.792792792792793133e-01,-9.721356204133934087e-01
2.991991991991992395e-01,-1.144006571259651661e+00
3.191191191191191101e-01,-7.841580051219888547e-01
3.390390390390390363e-01,-7.139731893346779046e-01
3.589589589589589069e-01,-5.568878705732112078e-01
3.788788788788788331e-01,-7.097890726424654906e-01
3.987987987987987593e-01,-5.229872274605870119e-01
4.187187187187186854e-01,-5.250464452985272867e-01
4.386386386386386116e-01,-4.738353840807881801e-01
4.585585585585585378e-01,-2.906160171012666660e-01
4.784784784784784639e-01,-1.704492454083516573e-01
4.983983983983983901e-01,-2.489652669222728876e-01
5.183183183183183163e-01,-1.977707616879126329e-01
5.382382382382382424e-01,-2.164660375061193687e-01
5.581581581581581686e-01,4.496746591513667290e-03
5.780780780780780947e-01,-1.071258165025500697e-01
5.979979979979980209e-01,-1.118598890337874074e-01
6.179179179179178361e-01,4.938173777693644073e-02
6.378378378378377622e-01,1.370408264353099592e-01
6.577577577577576884e-01,6.634279137473367283e-02
6.776776776776776146e-01,2.011516093184648746e-01
6.975975975975975407e-01,2.893091855811008584e-01
7.175175175175174669e-01,4.886323545152465586e-01
7.374374374374373931e-01,2.436192016709161634e-01
7.573573573573573192e-01,3.970050448685777389e-01
7.772772772772772454e-01,3.761629714703949579e-01
7.971971971971971715e-01,4.447308139663201376e-01
8.171171171171170977e-01,4.585775870121484021e-01
8.370370370370370239e-01,3.486612794762736778e-01
8.569569569569569500e-01,7.034732193035253545e-01
8.768768768768768762e-01,5.107432261870957779e-01
8.967967967967968024e-01,8.733089417949411182e-01
9.167167167167166175e-01,6.445539486392162232e-01
9.366366366366365437e-01,6.406106126339379259e-01
9.565565565565564699e-01,8.494124316383262485e-01
9.764764764764763960e-01,5.980928271520550288e-01
9.963963963963963222e-01,7.301940247523144301e-01
1.016316316316316248e+00,8.564617911935624717e-01
1.036236236236236286e+00,8.646221013391660604e-01
1.056156156156156101e+00,8.732795897745595504e-01
1.076076076076076138e+00,8.533636236611911174e-01
1.095995995995995953e+00,1.183967744746404538e+00
1.115915915915915990e+00,1.062847830392465776e+00
1.135835835835835805e+00,1.038467924559899114e+00
1.155755755755755843e+00,1.034350124762343004e+00
1.175675675675675658e+00,1.144790629462982823e+00
1.195595595595595695e+00,1.202410748226761861e+00
1.215515515515515510e+00,1.163548312484802061e+00
1.235435435435435547e+00,1.094363151962850056e+00
1.255355355355355362e+00,1.149119966749204913e+00
1.275275275275275400e+00,1.049316442327608456e+00
1.295195195195195215e+00,1.276057342195423994e+00
1.315115115115115252e+00,1.251066287946469568e+00
1.335035035035035067e+00,1.333502223012050791e+00
1.354954954954955104e+00,1.276763004325440765e+00
1.374874874874874919e+00,1.315190566957050278e+00
1.394794794794794734e+00,1.333161097579063981e+00
1.414714714714714772e+00,1.241454922377503767e+00
1.434634634634634587e+00,1.077737820927803014e+00
1.454554554554554624e+00,1.299330379615236453e+00
1.474474474474474439e+00,1.371948320268428612e+00
1.494394394394394476e+00,1.302086008105408199e+00
1.514314314314314291e+00,1.321101063735281134e+00
1.534234234234234329e+00,1.345797357004786088e+00
1.554154154154154144e+00,1.572073527066041754e+00
1.574074074074074181e+00,1.571393499085982581e+00
1.593993993993993996e+00,1.592052510792674846e+00
1.613913913913914033e+00,1.482026469444500227e+00
1.633833833833833848e+00,1.664046142563015751e+00
1.653753753753753886e+00,1.579364547025026599e+00
1.673673673673673701e+00,1.408411702441307867e+00
1.693593593593593738e+00,1.497997104573456584e+00
1.713513513513513553e+00,1.483183299784998965e+00
1.733433433433433368e+00,1.434542070595654417e+00
1.753353353353353405e+00,1.402546680080845931e+00
1.773273273273273221e+00,1.560598274954805964e+00
1.793193193193193258e+00,1.514661121798985377e+00
1.813113113113113073e+00,1.661416494939331079e+00
1.833033033033033110e+00,1.518157614376664855e+00
1.852952952952952925e+00,1.500046861647928553e+00
1.872872872872872962e+00,1.511727815379913631e+00
1.892792792792792778e+00,1.594783650072238324e+00
1.912712712712712815e+00,1.459734256724586121e+00
1.932632632632632630e+00,1.477091411091381756e+00
1.952552552552552667e+00,1.545305662287738357e+00
1.972472472472472482e+00,1.662599148319018338e+00
1.992392392392392519e+00,1.576543040020067066e+00
2.012312312312312113e+00,1.632598076190547642e+00
2.032232232232232150e+00,1.744903383443731304e+00
2.052152152152152187e+00,1.456596020264119273e+00
2.072072072072071780e+00,1.702790334186263355e+00
2.091991991991991817e+00,1.663784649453251552e+00
2.111911911911911854e+00,1.684271794436554615e+00
2.131831831831831892e+00,1.632601124534019510e+00
2.151751751751751929e+00,1.593462019211995040e+00
2.171671671671671522e+00,1.386161648200083363e+00
2.191591591591591559e+00,1.501482281665802665e+00
